,name,url,comments
919,Deep Learning Cookbook,https://salttiger.com/deep-learning-cookbook/,0
920,Entity Framework Core in Action,https://salttiger.com/entity-framework-core-in-action/,0
921,.NET Core in Action,https://salttiger.com/dot-net-core-in-action/,0
922,Microservices in .NET Core,https://salttiger.com/microservices-in-dot-net-core/,0
923,Natural Language Processing with TensorFlow,https://salttiger.com/natural-language-processing-with-tensorflow/,0
924,Investigating Cryptocurrencies,https://salttiger.com/investigating-cryptocurrencies/,0
925,Professional C# 7 and .NET Core 2.0,https://salttiger.com/professional-csharp-7-and-net-core-2-0/,0
926,Craft GraphQL APIs in Elixir with Absinthe,https://salttiger.com/craft-graphql-apis-in-elixir-with-absinthe/,0
927,"Windows 10: The Missing Manual, 2nd Edition",https://salttiger.com/windows-10-the-missing-manual-2nd-edition/,0
928,Angular: Up and Running,https://salttiger.com/angular-up-and-running/,0
929,Intelligence-Driven Incident Response,https://salttiger.com/intelligence-driven-incident-response/,0
930,ASP.NET Core in Action,https://salttiger.com/asp-dot-net-core-in-action/,0
931,Machine Learning and Security,https://salttiger.com/machine-learning-and-security/,0
932,Concurrency in .NET,https://salttiger.com/concurrency-in-dot-net/,0
933,Get Programming with F#,https://salttiger.com/get-programming-with-fsharp/,0
934,Refactoring JavaScript,https://salttiger.com/refactoring-javascript/,0
935,Rails 5 Test Prescriptions,https://salttiger.com/rails-5-test-prescriptions/,0
936,Python Testing with pytest,https://salttiger.com/python-testing-with-pytest/,0
937,Learn Functional Programming with Elixir,https://salttiger.com/learn-functional-programming-with-elixir/,0
938,Software Design X-Rays,https://salttiger.com/software-design-x-rays/,0
939,Mastering PostgreSQL 10,https://salttiger.com/mastering-postgresql-10/,0
940,Deep Learning with PyTorch,https://salttiger.com/deep-learning-with-pytorch/,0
941,Practical Tableau,https://salttiger.com/practical-tableau/,0
942,Practical SQL,https://salttiger.com/practical-sql/,0
943,Functional Programming: A PragPub Anthology,https://salttiger.com/functional-programming-a-pragpub-anthology/,0
944,Design It!,https://salttiger.com/design-it/,0
945,"Release It!, 2nd Edition",https://salttiger.com/release-it-2nd-edition/,0
946,"Web Scraping with Python, 2nd Edition",https://salttiger.com/web-scraping-with-python-2nd-edition/,0
947,"Functional Web Development with Elixir, OTP, and Phoenix",https://salttiger.com/functional-web-development-with-elixir-otp-and-phoenix/,0
948,Programming Voice Interfaces,https://salttiger.com/programming-voice-interfaces/,0
949,Node.js 8 the Right Way,https://salttiger.com/node-js-8-the-right-way/,0
950,Web Animation using JavaScript,https://salttiger.com/web-animation-using-javascript/,0
951,RabbitMQ in Depth,https://salttiger.com/rabbitmq-in-depth/,0
952,Cross-Platform Desktop Applications,https://salttiger.com/cross-platform-desktop-applications/,0
953,"Seven Databases in Seven Weeks, 2nd Edition",https://salttiger.com/seven-databases-in-seven-weeks-2nd-edition/,0
954,"Learning PHP, MySQL & JavaScript, 5th Edition",https://salttiger.com/learning-php-mysql-and-javascript-5th-edition/,0
955,CSS Refactoring,https://salttiger.com/css-refactoring/,0
956,Nim in Action,https://salttiger.com/nim-in-action/,0
957,Functional Programming in C#,https://salttiger.com/functional-programming-in-csharp/,0
958,Xamarin in Action,https://salttiger.com/xamarin-in-action/,0
959,OpenShift in Action,https://salttiger.com/openshift-in-action/,0
960,"CSS Pocket Reference, 5th Edition",https://salttiger.com/css-pocket-reference-5th-edition/,0
961,Serious Cryptography,https://salttiger.com/serious-cryptography/,0
962,Rx.NET in Action,https://salttiger.com/rx-net-in-action/,0
963,Spark in Action,https://salttiger.com/spark-in-action/,0
964,Get Programming with Haskell,https://salttiger.com/get-programming-with-haskell/,0
965,Learn Amazon Web Services in a Month of Lunches,https://salttiger.com/learn-amazon-web-services-in-a-month-of-lunches/,0
966,React Quickly,https://salttiger.com/react-quickly/,0
967,"D3.js in Action, 2nd Edition",https://salttiger.com/d3-js-in-action-2nd-edition/,0
968,CSS in Depth,https://salttiger.com/css-in-depth/,0
969,Complex Network Analysis in Python,https://salttiger.com/complex-network-analysis-in-python/,0
970,"Mastering Blockchain, 2nd Edition",https://salttiger.com/mastering-blockchain-2nd-edition/,0
971,"Deep Learning with TensorFlow, 2nd Edition",https://salttiger.com/deep-learning-with-tensorflow-2nd-edition/,0
972,Agile Web Development with Rails 5.1,https://salttiger.com/agile-web-development-with-rails-5-1/,0
973,Learn Python 3 the Hard Way,https://salttiger.com/learn-python-3-the-hard-way/,0
974,Introduction to Machine Learning with R,https://salttiger.com/introduction-to-machine-learning-with-r/,0
975,Machine Learning with Python Cookbook,https://salttiger.com/machine-learning-with-python-cookbook/,0
976,Building RESTful Web Services with PHP 7,https://salttiger.com/building-restful-web-services-with-php-7/,0
977,Distributed Computing with Go,https://salttiger.com/distributed-computing-with-go/,0
978,Python Interviews,https://salttiger.com/python-interviews/,0
979,TensorFlow for Deep Learning,https://salttiger.com/tensorflow-for-deep-learning/,0
980,Debugging Teams,https://salttiger.com/debugging-teams/,0
981,Building RESTful Web services with Go,https://salttiger.com/building-restful-web-services-with-go/,0
982,R Deep Learning Cookbook,https://salttiger.com/r-deep-learning-cookbook/,0
983,React Native Cookbook,https://salttiger.com/react-native-cookbook/,0
984,Deep Learning with Theano,https://salttiger.com/deep-learning-with-theano/,0
985,Deep Learning with Keras,https://salttiger.com/deep-learning-with-keras/,0
986,Presto Sketching,https://salttiger.com/presto-sketching/,0
987,Clean Code,https://salttiger.com/clean-code/,0
988,Head First Learn to Code,https://salttiger.com/head-first-learn-to-code/,0
989,Zero Trust Networks,https://salttiger.com/zero-trust-networks/,0
990,Spock: Up and Running,https://salttiger.com/spock-up-and-running/,0
991,JSON at Work,https://salttiger.com/json-at-work/,0
992,Cracking Codes with Python,https://salttiger.com/cracking-codes-with-python/,0
993,Getting Started with Varnish Cache,https://salttiger.com/getting-started-with-varnish-cache/,0
994,"Juniper MX Series, 2nd Edition",https://salttiger.com/juniper-mx-series-2nd-edition/,0
995,Monitoring with Graphite,https://salttiger.com/monitoring-with-graphite/,0
996,"Programming Pig, 2nd Edition",https://salttiger.com/programming-pig-2nd-edition/,0
997,Prototyping for Designers,https://salttiger.com/prototyping-for-designers/,0
998,Moving Hadoop to the Cloud,https://salttiger.com/moving-hadoop-to-the-cloud/,0
999,Applied Akka Patterns,https://salttiger.com/applied-akka-patterns/,0
1000,"Learning React Native, 2nd Edition",https://salttiger.com/learning-react-native-2nd-edition/,0
1001,Terraform: Up and Running,https://salttiger.com/terraform-up-and-running/,0
1002,Unlocking Financial Data,https://salttiger.com/unlocking-financial-data/,0
1003,Making Data Visual,https://salttiger.com/making-data-visual/,0
1004,Attacking Network Protocols,https://salttiger.com/attacking-network-protocols/,0
1005,Programming iOS 11,https://salttiger.com/programming-ios-11/,0
1006,iOS 11 Swift Programming Cookbook,https://salttiger.com/ios-11-swift-programming-cookbook/,0
1007,Building Evolutionary Architectures,https://salttiger.com/building-evolutionary-architectures/,0
1008,Data Science on the Google Cloud Platform,https://salttiger.com/data-science-on-the-google-cloud-platform/,0
1009,Practical Machine Learning with Python,https://salttiger.com/practical-machine-learning-with-python/,0
1010,Head First Ruby,https://salttiger.com/head-first-ruby/,0
1011,"Software Architecture in Practice, 3rd Edition",https://salttiger.com/software-architecture-in-practice-3rd-edition/,0
1012,Designing Software Architectures,https://salttiger.com/designing-software-architectures/,0
1013,Understanding Software,https://salttiger.com/understanding-software/,0
1014,Domain-Driven Design in PHP,https://salttiger.com/domain-driven-design-in-php/,0
1015,Domain-Driven Design,https://salttiger.com/domain-driven-design/,0
1016,Domain-Driven Design Distilled,https://salttiger.com/domain-driven-design-distilled/,0
1017,Implementing Domain-Driven Design,https://salttiger.com/implementing-domain-driven-design/,0
1018,"PHP & MySQL: Novice to Ninja, 6th Edition",https://salttiger.com/php-mysql-novice-to-ninja-6th-edition/,0
1019,Ransomware,https://salttiger.com/ransomware/,0
1020,Programming Rust,https://salttiger.com/programming-rust/,0
1021,"Learning Python Design Patterns, 2nd Edition",https://salttiger.com/learning-python-design-patterns-2nd-edition/,0
1022,Think Data Structures,https://salttiger.com/think-data-structures/,0
1023,The SEO Battlefield,https://salttiger.com/the-seo-battlefield/,0
1024,Database Reliability Engineering,https://salttiger.com/database-reliability-engineering/,0
1025,"Network Security Through Data Analysis, 2nd Edition",https://salttiger.com/network-security-through-data-analysis-2nd-edition/,0
1026,Learn Java the Easy Way,https://salttiger.com/learn-java-the-easy-way/,0
1027,Mastering Python for Finance,https://salttiger.com/mastering-python-for-finance/,0
1028,"CSS: The Definitive Guide, 4th Edition",https://salttiger.com/css-the-definitive-guide-4th-edition/,0
1029,C# 7.0 in a Nutshell,https://salttiger.com/csharp-7-0-in-a-nutshell/,0
1030,Java 9 High Performance,https://salttiger.com/java-9-high-performance/,0
1031,"Scala for the Impatient, 2nd Edition",https://salttiger.com/scala-for-the-impatient-2nd-edition/,0
1032,"Interactive Data Visualization for the Web, 2nd Edition",https://salttiger.com/interactive-data-visualization-for-the-web-2nd-edition/,0
1033,Product Leadership,https://salttiger.com/product-leadership/,0
1034,Using SVG with CSS3 and HTML5,https://salttiger.com/using-svg-with-css3-and-html5/,0
1035,PHP 7 Data Structures and Algorithms,https://salttiger.com/php-7-data-structures-and-algorithms/,0
1036,"Mastering Metasploit, 2nd Edition",https://salttiger.com/mastering-metasploit-2nd-edition/,0
1037,Kafka: The Definitive Guide,https://salttiger.com/kafka-the-definitive-guide/,0
1038,"bash Cookbook, 2nd Edition",https://salttiger.com/bash-cookbook-2nd-edition/,0
1039,Learning FPGAs,https://salttiger.com/learning-fpgas/,0
1040,Modern Java Recipes,https://salttiger.com/modern-java-recipes/,0
1041,Agile Application Security,https://salttiger.com/agile-application-security/,0
1042,Data Science with Java,https://salttiger.com/data-science-with-java/,0
1043,"Hacking Electronics, 2nd Edition",https://salttiger.com/hacking-electronics-2nd-edition/,0
1044,Kubernetes Cookbook,https://salttiger.com/kubernetes-cookbook/,0
1045,Practical Statistics for Data Scientists,https://salttiger.com/practical-statistics-for-data-scientists/,0
1046,C# 7.0 Pocket Reference,https://salttiger.com/csharp-7-0-pocket-reference/,0
1047,Head First Agile,https://salttiger.com/head-first-agile/,0
1048,Designing for Wearables,https://salttiger.com/designing-for-wearables/,0
1049,Tragic Design,https://salttiger.com/tragic-design/,0
1050,Designing Bots,https://salttiger.com/designing-bots/,0
1051,Programming with MicroPython,https://salttiger.com/programming-with-micropython/,0
1052,"Introducing Elixir, 2nd Edition",https://salttiger.com/introducing-elixir-2nd-edition/,0
1053,"Introducing Erlang, 2nd Edition",https://salttiger.com/introducing-erlang-2nd-edition/,0
1054,Learning TensorFlow,https://salttiger.com/learning-tensorflow/,0
1055,Learning HTTP/2,https://salttiger.com/learning-http2/,0
1056,Flexbox in CSS,https://salttiger.com/flexbox-in-css/,0
1057,Java 9 Regular Expressions,https://salttiger.com/java-9-regular-expressions/,0
1058,"Advanced Penetration Testing for Highly-Secured Environments, 2nd Edition",https://salttiger.com/advanced-penetration-testing-for-highly-secured-environments-2nd-edition/,0
1059,"Python for Finance, 2nd Edition",https://salttiger.com/python-for-finance-2nd-edition/,0
1060,Bootstrap 4 Cookbook,https://salttiger.com/bootstrap-4-cookbook/,0
1061,"Mastering Embedded Linux Programming, 2nd Edition",https://salttiger.com/mastering-embedded-linux-programming-2nd-edition/,0
1062,JavaScript: Optimizing Native JavaScript,https://salttiger.com/javascript-optimizing-native-javascript/,0
1063,"Mastering Kali Linux for Advanced Penetration Testing, 2nd Edition",https://salttiger.com/mastering-kali-linux-for-advanced-penetration-testing-2nd-edition/,0
1064,Machine Learning Algorithms,https://salttiger.com/machine-learning-algorithms/,0
1065,"Head First Android Development, 2nd Edition",https://salttiger.com/head-first-android-development-2nd-edition/,0
1066,Identity and Data Security for Web Development,https://salttiger.com/identity-and-data-security-for-web-development/,0
1067,SVG Animations,https://salttiger.com/svg-animations/,0
1068,Mobile Game Development with Unity,https://salttiger.com/mobile-game-development-with-unity/,0
1069,"Java 9 Concurrency Cookbook, 2nd Edition",https://salttiger.com/java-9-concurrency-cookbook-2nd-edition/,0
1070,Incident Management for Operations,https://salttiger.com/incident-management-for-operations/,0
1071,Learning Puppet 4,https://salttiger.com/learning-puppet-4/,0
1072,"Cassandra: The Definitive Guide, 2nd Edition",https://salttiger.com/cassandra-the-definitive-guide-2nd-edition/,0
1073,Thoughtful Machine Learning with Python,https://salttiger.com/thoughtful-machine-learning-with-python/,0
