,title,url,description
650,Windows 10 Toggle Button in Pure CSS,https://codemyui.com/windows-10-toggle-button-pure-css/,Want to use the Windows 10 toggle switch in your next web project? No worries use this handy little snippet by Kunuk Nykjaer that applies the Windows 10 styling...
651,Before And After Video Comparison Slider Animation Using HTML5,https://codemyui.com/video-comparison-slider-animation-using-html5/,"Another amazing before and after comparison slider from Dudley Storey. But this time, it is for video comparison. This code snippet will help you to showcase your video editing..."
652,Text Animation With Bounce Effect,https://codemyui.com/text-animation-bounce-effect/,"Check out this cool bouncy type text animation that can be used in your web projects designed by J Scott Smith. In this code snippet, when you click anywhere..."
653,A Simple Upload Button Animation,https://codemyui.com/simple-upload-button-animation/,"Check out this cool upload button animation designed by Eva Lettner. When you click on the upload button, the circular space will start to fill up and the upload..."
654,HTML5 Canvas Scratch-Off Reveal Image Animation,https://codemyui.com/html5-canvas-scratch-off-reveal-image-animation/,Check out this amazing scratch-off reveal image animation using HTML5 canvas by Dudley Storey. This code snippet can be used in your web projects where you want to show...
655,Submit Button with Loading Animation on Click,https://codemyui.com/submit-button-loading-animation-click/,"This cool code snippet by Elior Shalev Tabeka gives user direct feedback upon submit button with built-in loading indicator. When you click on the animated go button, that changes..."
656,Pure CSS Speech Bubble,https://codemyui.com/pure-css-speech-bubble/,Speech bubbles are an integral element in comics and now thanks to the snippet by Gray Ghost you can add a minimalist speech bubble to your web projects. These...
657,Card UI Blog Tiles Layout in Pure CSS,https://codemyui.com/card-ui-blog-tiles-layout-pure-css/,This is an awesome Card UI interface for blog archive pages where you want to showcase multiple articles. This interface was designed by Max Kurapov and shows 3 image...
658,Vertical Family Tree in Pure CSS,https://codemyui.com/vertical-family-tree-pure-css/,"Ever wanted to create a flowchart or family tree in pure CSS? You have come to the right place, This snippet creates a multilevel family tree and when you..."
659,Pure CSS Slide Out Navigation Menu,https://codemyui.com/pure-css-slide-navigation-menu/,A menu navigation designed by Max Kurapov. The menu sits on the right corner and slides into view when you hover over it.
660,Animated Search Icon to Input Field Transition,https://codemyui.com/animated-search-icon-input-field-transition/,"When you click on this search icon it morphs into an input field that you enter your search query in, it also shows an “x” at the end of..."
661,Text With Picture Background in Pure CSS,https://codemyui.com/text-picture-background-pure-css/,"Ever wanted to put an image into a text, there are some easy ways to do this in Photoshop but what if you want this on a web page..."
662,Experimental Flashy Slideout Navigation Menu on Hover,https://codemyui.com/experimental-flashy-slideout-navigation-menu-hover/,If you want a flashy navigation menu this might be just what you are looking for. When you hover over the menu on the top right a colorful slideout...
663,Unordered List as Tag Cloud in Pure CSS,https://codemyui.com/unordered-list-tag-cloud-pure-css/,"Lists offers a great way to organize content on websites, this pure CSS snippet was designed by Faizan Asad to convert a simple unordered list into a stunning tag..."
664,Text Fading Away on Top as You Scroll Up,https://codemyui.com/text-fading-away-top-scroll/,This will look great on any blog type site where you want to add a fade in effect for the content area. The top and bottom bits have a...
665,Adaptive Pricing Table in Pure CSS,https://codemyui.com/adaptive-pricing-table-pure-css/,If you are looing for a modern pricing table layout that works across all screens this is the snippet for you. The pricing table adapts to different screen sizes...
666,Pure CSS Corner Ribbons,https://codemyui.com/pure-css-corner-ribbons/,"Corner ribbons are usually a great way to highlight something in card UI designs. In this snippet, you will have the code to show a ribbon in any of..."
667,Balloon Range Slider in SVG,https://codemyui.com/balloon-range-slider-svg/,"If you an awesome looking range slider, NOT to be confused with image sliders then this is something that you will love. Designed by Chris Gannon, this range slider..."
668,Pure CSS Sliding Navigation Button Animation,https://codemyui.com/pure-css-sliding-navigation-button-animation/,This is a cool navigation button animation you can use in your web project. When you hover over the small round-edged white tab on the left side of the...
669,Navbar Scroll Indicator for Articles,https://codemyui.com/navbar-scroll-indicator-articles/,"Showing reading time or a progress indicator on articles is a relatively new trend, now you can do that for your next project with this snippet. There are 2..."
670,Circular Water Fill Loading Animation,https://codemyui.com/circular-water-fill-loading-animation/,"When you want to show a loading animation in a web page, this might be an elegant solution for you. When this snippet loads you will see water filling..."
671,Pure CSS Social Share Icon Hover Animation,https://codemyui.com/pure-css-social-share-icon-hover-animation/,Another set of Pure CSS share icon design inspirations by Dronca Raul. Share buttons are very important for every website to improve brand awareness and increase traffic from social...
672,Circular and Diamond Morphing Preview Image Slider,https://codemyui.com/circular-diamond-morphing-preview-image-slider/,"A simple image slider, with morphing preview images animated using SVG properties. This snippet uses CSS transformations, path animations with the clipPath element to get this awesome effect. Designed..."
673,Flying Birds Animation Using Three.js,https://codemyui.com/flying-birds-animation-using-three-js/,How good does this animation of flying birds look? It was created using the lightweight javascript 3D library three.js. Designed by Akhil Sai Ram.
674,Five Fancy CSS Text Effect,https://codemyui.com/five-fancy-css-text-effect/,"In this post, you will see five text CSS effect designed by Stephy Miehle. The first one is a text effect with multi coloured bleeding effect, the second one..."
