,name,category,note,author,url,downloads,votes,comments
914,车来了IOS13｜公交查询与收藏,生活,搜索，收藏，管理公交线路，随时查看到站车辆。,某某某的某某某,https://www.icloud.com/shortcuts/3ab3b32d7ef2489185de1cff2560c7e5,153,2,0
915,运营商IP切换获取工具,工具,轻量级小工具，用于运营商ip切换并获取。,大表哥.1,https://www.icloud.com/shortcuts/86e44e0b664b4969a5cacb0f00661cc0,349,2,2
916,保护照片隐私,工具,主要作用：可批量去除照片隐私信息，并将原照片删除,小悟空,https://www.icloud.com/shortcuts/c8cb21ec36db443eb381b33720a4034f,324,2,0
917,你和TA像不像？,娱乐,比对TA像不像,咱们裸熊,https://www.icloud.com/shortcuts/9e1549a34bc8401b95fce99d567ace86,231,2,6
918,iOS12越狱把4G改成5G,工具,效果观看视频,@Geek-小白,https://www.icloud.com/shortcuts/1f536e132b2d4698b3e713184ee941a4,1572,2,3
919,bilibili内容搜索／视频直达,工具,哔哩哔哩 (゜-゜)つロ 干杯~bilibili,꧁IT Man꧂,https://www.icloud.com/shortcuts/e5146a8958514120acc02f7bd013bb43,323,2,1
920,制作动态二维码,工具,By:Leslie   Wechat:Li_bro,Leslie 　 ༽,https://www.icloud.com/shortcuts/eabd6ef838bb4b2485b2864668ca49c0,207,2,0
921,清除照片地理信息,工具,可以同时清除多张图片的地理信息,于明浩,https://www.icloud.com/shortcuts/5fcb979baf8547ff8b8038060fa87272,249,2,0
922,卡包,生活,快捷收纳你的各种卡片。,寒冰SC,https://www.icloud.com/shortcuts/0656bd8ede3d48b6b701a6634c5c327b,344,2,0
923,九宫格切图,工具,有各种切图,,https://www.icloud.com/shortcuts/5a4021f41bd144aeae31c0e4db6bdcbf,350,2,0
924,Apple RSS 服务,工具,苹果官网 RSS 服务快速查看。无需安装任何 RSS 软件。直接通过内置网页浏览。,iGeniusMac,https://www.icloud.com/shortcuts/f5a4a2854ab245f1b96d949039b4b2a8,276,2,2
925,一键拨号,效率,找到剪贴板内的手机或座机号码，快速一键拨号。,亦戈,https://www.icloud.com/shortcuts/bb8261baa51a4388826d49aa92ee2d6b,145,2,0
926,将Live Photo创建为短视频,工具,,Tien:~$ rm -rf,https://www.icloud.com/shortcuts/9df7035cb5e646138fc7e767cc03b66d,319,2,0
927,拾色器,工具,本「快捷指令」主要展示为用户提供「颜色选择」的解决方案,小悟空,https://www.icloud.com/shortcuts/f6ab8564287e42ec8bff71e7380de59f,167,2,1
928,安装描述文件,效率,看着描述文件就是装不上？,i_82 | 吴征,https://www.icloud.com/shortcuts/4fa8e8e184f448b4ac61218acd053c99,263,2,0
929,支付宝快捷功能,生活,支付宝全部快捷功能在此……喜欢拿走不客气,小ྂ阿ྂ洋ྂ,https://www.icloud.com/shortcuts/1c2460d519474dd78037752352e02a6a,280,2,1
930,最新iOS12屏蔽系统更新,工具,最新iOS12屏蔽系统更新,@Geek-小白,https://www.icloud.com/shortcuts/1fde8baa2d3e47759f8b8f77ce5210d8,1458,2,0
931,四宫格切图,工具,四宫格切图？一步到位！,SEAMUSz,https://www.icloud.com/shortcuts/9ab2e97aa5ea41c289b9189905ef4c85,169,2,0
932,Do Not Press 1.0,娱乐,对话游戏：Siri叫你不要按，你按按试试看？,Antcuts 蚂蚁捷径,https://www.icloud.com/shortcuts/c50bc9cfab0447b8a736f0fb6cddedcb,197,2,6
933,LongToShort,工具,扔进隧道，再也不用看见一大串长连接,Antcuts 蚂蚁捷径,https://www.icloud.com/shortcuts/ac377d05fc5f470d8f8e8a079c3679ea,178,2,0
934,Unicode 转换（多语言）,工具,一个多语言捷径的尝试,Lake桑,https://www.icloud.com/shortcuts/0912f2cc9ae943a2be197dcbab3da4e8,344,2,0
935,指令插件•系统设置,工具,此捷径为【指令自动化】的插件，请安装完成后运行一次本捷径，再打开指令自动化创建任务,Veritas,https://www.icloud.com/shortcuts/91e4e9f125174ddf96d56931b0051a77,979,2,1
936,九型人格测试,生活,根据九型人格的108题标准问卷生成详细人格类型报告，让你更了解自己。,Kim,https://www.icloud.com/shortcuts/2db2255f853d425a90fa3754b977d7d0,596,2,0
937,随机一首孙燕姿,音乐,听了就爱上。只有一个功能，随机播放一首孙燕姿的歌，超喜欢她的歌，于是就做了这个，我已经陶醉了。,zhaoshuai23,https://www.icloud.com/shortcuts/6ac85684d2714ff1941046b09560a8f6,265,2,1
938,删掉刚刚的照片-截图党必备,工具,,x10,https://www.icloud.com/shortcuts/d9823104808240dd9b24abc6641a077e,346,2,4
939,HTML工具,工具,HTML小工具,ordylan,https://www.icloud.com/shortcuts/cdd838bedb2f44fdb795c852d8862433,164,2,0
940,开发者工具,工具,开发者工具，包括useragent cookie的获取，JavaScript的测试等,Leslie 　 ༽,https://www.icloud.com/shortcuts/b198bae2b09d400d848a178521eda6fb,132,2,0
941,今日星座运势,娱乐,点击即可获取你的今日星座运势,小悟空,https://www.icloud.com/shortcuts/c01a9c44fc67494a83067e67f208ce83,1041,2,1
942,房贷计算器v1.0,工具,专业房贷计算器1.0,夏老狮,https://www.icloud.com/shortcuts/a93491b0fdf743e198c1a68d91581068,5,1,0
943,多国语言翻译,工具,翻译多达60种国家语言,夏老狮,https://www.icloud.com/shortcuts/224c376a974240439a12143b35d75e0c,102,1,0
944,查询火星天气,娱乐,火星天气情报局,Curry,https://www.icloud.com/shortcuts/8779f94354114825a96503fbf9a06898,73,1,0
945,Get Tweet Video v...,效率,,万丈光芒小太阳,https://www.icloud.com/shortcuts/bea16bb81d1c403b8eb49e29cb00f205,74,1,1
946,抖音QQ微信分享链接生成,效率,抖音分享再也不用保存视频再发送给QQ微信好友了，复制分享链接打开捷径即可！,132****3929,https://www.icloud.com/shortcuts/49e865cf540c4846bdc747baac62c1e7,324,1,7
947,查询公交车信息,工具,"输入车号车,可显示车还有几站到达",꯭小꯭博꯭士꯭,https://www.icloud.com/shortcuts/c978d2081ae74edd9b7342f0b70285c1,975,1,2
948,手环 阅读配置器,工具,配置“手环 阅读器”的工具,SteSen,https://www.icloud.com/shortcuts/a0636275f8434c7086386e575806b653,158,1,4
949,发微博,娱乐,"无需安装微博客户端，使用第三方API接口实现
需要添加图片的话安装另一个版本，这个就不添加了",dsttl3,https://www.icloud.com/shortcuts/a15593bdb4bb43e0837444eb9d41841b,71,1,0
950,微信机器人,效率,纯语音对话,paula&&jam,https://www.icloud.com/shortcuts/6d87b48d88c84a62a2882aa6963e675c,1017,1,3
951,研究生考试倒计时,效率,,131****5764,https://www.icloud.com/shortcuts/2c163bf1fa004ea08294dbbeb9b0e6cf?from=singlemessage&isappinstalled=0,319,1,0
952,脑筋急转弯,娱乐,一只狗总也不洗澡，为什么不生虱子？（狗只会生小狗）,小悟空,https://www.icloud.com/shortcuts/fc94d3660f0a45ba95a8b94247e8a902,741,1,3
953,生成二维码,工具,,阿白,https://www.icloud.com/shortcuts/805c579755954dfbb809d5d9f5dfcb56,123,1,0
954,猫咪召唤神器BY leozvc,工具,铲屎官专属的主子召唤神器,L,https://www.icloud.com/shortcuts/cdae0d5197814341a6bc62c19ea14364,157,1,1
955,base64解码｜剪切板版,工具,通过base64来解码,阿白,https://www.icloud.com/shortcuts/b2e3319c4fe94b3faf221459fffa81d0,58,1,0
956,苹果应用安装器,娱乐,,莫名,https://www.icloud.com/shortcuts/d8d05544a5fa4ddb827e96006c384455,277,1,1
957,优惠券,生活,极简淘宝领券，复制链接运行捷径直接在淘宝打开领券页面,黑悟空,https://www.icloud.com/shortcuts/dbfd52194a7f4c2eb0e80e6471b53ccf,5604,1,0
958,苹果新闻,阅读,果粉最关注的新闻，例如IOS教程帮助、苹果公司、IOS系统更新等相关资讯。「使用方法见视频」,小悟空,https://www.icloud.com/shortcuts/51d4756d31da468f8e35eb35cd99d607,293,1,0
959,微信倒序文字,社交,可将输入的文字内容，转换为倒序文字，既可以聊天使用，也可以用作朋友圈个性签名,小悟空,https://www.icloud.com/shortcuts/6478dd0f1d814f3b8f80cab87d0f9db1,241,1,2
960,Pixiv|P站id转网页,工具,P站id跳转网页,黑茶菌,https://www.icloud.com/shortcuts/cd403899f0604292bd7bdd4f0e2e0fd2,102,1,1
961,网易云音乐评论 修正版,音乐,随机播放网易云音乐，获取热评,小宇,https://www.icloud.com/shortcuts/17990170250d4be68a55efa2c2ce5f9e,304,1,0
962,彩虹屁生成器,工具,,pre蓝就丶,https://www.icloud.com/shortcuts/a0433b225c0d4fa59cb510b3bfd454b5,1029,1,0
963,即时翻译Pro,工具,即时翻译，一款交流神器,枫叶1003,https://www.icloud.com/shortcuts/668846d485b1499995652e75e53cde74,404,1,0
964,数字抽奖机,娱乐,输入数字🔢体验抽奖的快感,陈嘉明,https://www.icloud.com/shortcuts/0079c11defd14c15b92d035d0383c552,283,1,0
965,网易云音乐评论,音乐,网易云热评,Chookyin,https://www.icloud.com/shortcuts/eda1d095d2554c8d8f4028f2be7e4b05,677,1,12
966,套壳截图 iPhone,工具,,一只在努力奔跑的刘刘,https://www.icloud.com/shortcuts/ffe767f3a7f44163a77f8e7e232e6bc7,1024,1,0
967,语音翻译,工具,可以将中文语音翻译成英文 出国旅游必备嗯,🤡,https://www.icloud.com/shortcuts/b86f0ca934a1450f8ad01ca3c879ceea,329,1,4
968,今日天气,生活,这是一款非常强大的iOS13捷径，能查看紫外线、气压、空气质量等详细数据！,益达、,https://www.icloud.com/shortcuts/8922c3fed441402ea8d64bd77b506270,751,1,0
969,对IPAD比较友好的《早上好》,生活,对ipad比较友好的《早上好》，另外自动播放《喜马拉雅》，用喜马拉雅的盆友可以尝试,꧁꫞꯭猫҉҉҈王҉҉҈꫞꧂,https://www.icloud.com/shortcuts/9a23fb8df6c44335a21f4186f373aa13,245,1,12
970,App 欲购清单,工具,在手机备忘录中创建 App 欲购清单，随时追加和编辑。,昵称违规不予显示,https://www.icloud.com/shortcuts/e6ad3d108fcd455c9f8e8b327e3747f0,86,1,2
971,什么垃圾,生活,迄今为止，使用最便利的「垃圾分类」查询工具,小悟空,https://www.icloud.com/shortcuts/190d16922f314ed0be022637e29480ea,402,1,5
972,【小白·如果测试】普通版  Demo,工具,小白教程的第一个版本，来了！,꧁IT Man꧂,https://www.icloud.com/shortcuts/ce60146d5e1a4984a6f0e9ba8f23bf4e,116,1,2
973,工具-获取网站cookie,工具,获取网站的cookie,paula&&jam,https://www.icloud.com/shortcuts/f216644e93414f6080d6015e97d9a458,90,1,0
974,来挑战一下视力吧,娱乐,挑战一下视力，咋们评论区见😂,Nicolas-kings,https://www.icloud.com/shortcuts/fdbd63fca1c54244af98c838fa64ce7a,500,1,7
975,i二维码,工具,便捷生成、扫描二维码,雨霖铃682,https://www.icloud.com/shortcuts/5f92c2fe650a437b9e34a56258dee211,218,1,0
976,Today's Weather,生活,天气预报+每日一言+界面精美+造轮子的搬运工,Nicolas-kings,https://www.icloud.com/shortcuts/6da175ff10d843f987f68ffa48c725fa,347,1,1
977,一句诗词,阅读,一句诗词,大杯阿萨姆红茶,https://www.icloud.com/shortcuts/4a226b85172243aa84b408aa2bf4f1b7,349,1,2
978,刷牙计时器,工具,确保你刷了整整2分钟的牙,冯熹祥,https://www.icloud.com/shortcuts/0ed74c1098af4488bb321c69284bcd06,110,1,1
979,对比文本,效率,两段文字对比,176****8320,https://www.icloud.com/shortcuts/9a956025f14e411c81343049dcab60ec,80,1,0
980,食物热量查询,生活,一键查询食物热量及各个营养元素，减肥健身必备捷径,黑悟空,https://www.icloud.com/shortcuts/06735ccdb70744cc8c792541ae663dd4,370,1,0
981,吃鸡模式,效率,吃鸡常规设定,ease。,https://www.icloud.com/shortcuts/f6ea4f0a2a654d64a064dbb385e85d26,380,1,1
982,垃圾分类极简版,生活,"听到 ""叮"" 一声后输入语音获取垃圾分类信息。
建议放在小组件中运行。",iGeniusMac,https://www.icloud.com/shortcuts/d0be4d7bc0a94972887a11b4737d78bf,233,1,10
983,LitttleDecider,效率,高度自定义，帮你做决定！,Antcuts 蚂蚁捷径,https://www.icloud.com/shortcuts/e836ed139c934371af93882c754c0a9f,321,1,0
984,彩票开奖,工具,,SULI苏黎,https://www.icloud.com/shortcuts/d193790ee3a04750b09fcefb114ad84a,465,1,0
985,编码或解码,工具,相比原作者的捷径，他可以拷贝至剪贴板,132****5886,https://www.icloud.com/shortcuts/004ff020eda84cf2af88e74721c82c4b,63,1,0
986,app在线安装整合,工具,,SULI苏黎,https://www.icloud.com/shortcuts/c63fa8cd07114f8fa9a450d73f12a617,752,1,2
987,迎国庆换新颜,工具,小试牛刀一下,多多,https://www.icloud.com/shortcuts/44ff32466dac46afb755bcd765c7e8b8,200,0,2
988,全国天气预报,生活,全国2000+城市的天气预报（数据来自中国天气官方）,Curry,https://www.icloud.com/shortcuts/e6eac33f33e945daba260bc87ea2d162,6,0,0
989,个人物品管理,工具,个人物品管理,乐乐,https://www.icloud.com/shortcuts/a9dc93844b724961b937582a7e0a44e5,34,0,0
990,个人物品可视化,工具,个人物品可视化,乐乐,https://www.icloud.com/shortcuts/25527c5d3ddb458386d76abf7405c49c,108,0,2
991,Get Tweet Video v...,效率,,万丈光芒小太阳,https://www.icloud.com/shortcuts/bea16bb81d1c403b8eb49e29cb00f205,57,0,0
992,中央电视台📺,娱乐,中央电视台,变量,https://www.icloud.com/shortcuts/f07ce879c1b1474a8900c0dc714d7728,293,0,0
993,什么快递还没取？,生活,复制快递短信，然后运行此捷径即可添加到提醒事项。取完快递直接点掉就好啦~ ,Mengo,https://www.icloud.com/shortcuts/aa3d449e7e5c40bb808eb9247ab23388,4,0,0
994,名人名言,阅读,比如：及时缝一针，可以省九针,小悟空,https://www.icloud.com/shortcuts/ec583cddffb742658e6b89ea0c11368c,234,0,0
995,查询照片视频大小,工具,,159****4558,https://www.icloud.com/shortcuts/5f1c3d3502974a91b4b4a927f0223662,36,0,0
996,健康小提示,生活,健康生活小提示，生活处处是学问，如：洗衣服领口，在领口上撒一些盐末,小悟空,https://www.icloud.com/shortcuts/a5818493548944b3bee24cb5fcb41848,79,0,5
997,爱豆的新微博,娱乐,无需微博客户端直接查看爱豆的最新微博 需要自己修改containerid=后面的内容,dsttl3,https://www.icloud.com/shortcuts/51403eafbace476ca7335db4336040e6,41,0,0
998,格式转换,工具,视频、音频、GIF转换,郁雯汐,https://www.icloud.com/shortcuts/deb74dcbeb204539b523c3f721ded4e9,150,0,0
999,微博用户 containerid 获取,娱乐,配合 爱豆的新微博 使用。 运行完成后会自动复制到剪贴板,dsttl3,https://www.icloud.com/shortcuts/ed00276afa1c4132bffbf2bc6d0118b5,14,0,0
1000,发图片微博,社交,改进了一下，支持发送图片了。,dsttl3,https://www.icloud.com/shortcuts/6a54d7c1a7044b4ab23bf4f5d112d488,23,0,0
1001,墨迹温度可视化,效率,感谢小悟空哥,gaaen,https://www.icloud.com/shortcuts/ee9d65f8b44446c990a7daaad039c27e,110,0,0
1002,淘宝优惠卷返利机器人,生活,,@Geek-小白,https://www.icloud.com/shortcuts/547f4f39a63849cea241048f9921d167,113,0,0
1003,随机壁纸,工具,可以随机下载壁纸,🤡,https://www.icloud.com/shortcuts/57ab0839a59846ee8ed8bab0b0d051a5,473,0,0
1004,小段子,娱乐,品味不一样的生活，快来看「小段子」 还是需要申请api，自用可以用很久「方法见视频」,小悟空,https://www.icloud.com/shortcuts/1db4c1affba9499888cc82542f3fdfbb,124,0,9
1005,clock,效率,正点报时钟,SatanicSpell,https://www.icloud.com/shortcuts/ad9290d92f064e479f81190bf2c9371d,256,0,1
1006,古代情诗,娱乐,在申请Api—Key以后，就可以使用「古代情诗」了，理论上自用可以用很久「教程见视频」,小悟空,https://www.icloud.com/shortcuts/f4387273840742adb87d2b5af833a591,160,0,0
1007,记录平常消费、快速纪录重要事件。,工具,新人做的第一个工具,宋,https://www.icloud.com/shortcuts/c590825f536644afb8fab445afbd5867,300,0,4
1008,墨迹温度查询,效率,默认搭配温度可视化,gaaen,https://www.icloud.com/shortcuts/19a7e771ec3a442cbb0124b43f42f2e5,58,0,0
1009,超级文件加密系统ios12,工具,可以加密任意文件视频音频媒体,变量,https://www.icloud.com/shortcuts/a3c4757ba34a4e65a5f2a67197871159,272,0,0
1010,全能拼图,效率,全能拼图，支持2-9张图的拼图,刘欢Fionn,https://www.icloud.com/shortcuts/e7a8f6c6d1684e56b5f4f645bca851a5,313,0,0
1011,查看APP应用信息,工具,用于查看APP的各种信息，如类别、价格、大小、发布日期、最低系统要求等等,航,https://www.icloud.com/shortcuts/bfe8fd2484454c94960e08f35233b00b,41,0,0
1012,拼多多商品近期价格,生活,查询拼多多近期价格,静静,https://www.icloud.com/shortcuts/a83fe13f5d3549af8c3e33b3409b497d,129,0,0
1013,十年前的Youtube,娱乐,回顾十年前的今天YouTube热门视频，大陆地区使用请自备梯子,Kim,https://www.icloud.com/shortcuts/87a147726ab64571ad3eae5282be2a53,141,0,0
1014,微信-直接打开公众号,工具,可直接在捷径中打开微信公众号哦,paula&&jam,https://www.icloud.com/shortcuts/c06482314b204fa5b2f85e0ea069a1cc,238,0,4
1015,极速查券,工具,可能是全球最快速的查优惠券捷径。,拼图仔,https://www.icloud.com/shortcuts/ff9b9af0e41b4dafa0e11732cbb09bb9,254,0,1
1016,微壁纸,效率,根据你定义的关键词为你自动更换壁纸～,Veritas,https://www.icloud.com/shortcuts/462fb0ae01e44a7789ef5028137854fa,565,0,0
1017,通讯录工具,效率,可快速复制并分享联系人信息，亦可快速保存联系人信息,少少,https://www.icloud.com/shortcuts/beadf8b2cff14ecdb93686052d1f7a12,193,0,0
1018,魔性Emoji-抖动,娱乐,果冻抖动效果，玩转emoji,小悟空,https://www.icloud.com/shortcuts/8184e489203d4b9aa88cf6b57d7adabb,818,0,5
1019,壁纸管家,效率,一键切换壁纸相册中的照片,Veritas,https://www.icloud.com/shortcuts/350177ee58184fbe89d85071ff63033b,434,0,8
1020,武汉公交语音助手,生活,语音查询常用公交站点到站信息。根据智能公交官方数据获取，武汉公交数据全面精准。,汨舟,https://www.icloud.com/shortcuts/29053fa855aa453c8c97738038a68976,73,0,6
1021,微信签名居中,效率,,@Geek-小白,https://www.icloud.com/shortcuts/9cc9d5d547f746cf9aa291ef2216b502,492,0,1
